,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.49,1.37,-3.82,0.76,22.07,2.99,—,—,—,—,—
Total Return % (NAV),-1.15,-1.13,-2.77,1.89,23.38,2.55,—,—,—,—,12.59
+/- Category (NAV),-0.96,-0.67,0.16,4.03,7.53,5.89,—,—,—,—,—
+/- Index (NAV),-0.28,-2.65,1.42,2.05,2.81,0.85,—,—,—,—,—
