,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.60,-1.08,-5.68,-2.56,-4.70,-9.29,—,—,—,—,—
Total Return % (NAV),0.26,-0.88,-5.36,-2.56,-4.62,-8.54,—,—,—,—,-5.44
+/- Category (NAV),0.21,-0.70,1.67,5.40,0.15,5.19,—,—,—,—,—
+/- Index (NAV),-0.06,-0.24,0.60,1.91,-5.28,1.86,—,—,—,—,—
