,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.46,-0.76,-7.74,-4.93,-3.88,-7.29,6.23,—,—,—,—
Total Return % (NAV),0.41,1.12,-7.33,-5.64,-3.31,-7.62,6.15,—,—,—,3.11
+/- Category (NAV),-0.36,-0.36,-0.23,1.14,1.56,5.27,7.19,—,—,—,—
+/- Index (NAV),0.41,-0.13,-1.13,-1.93,-3.80,2.17,1.78,—,—,—,—
