,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.67,-1.02,-3.28,-5.01,-5.46,-9.38,—,—,—,—,—
Total Return % (NAV),0.05,-0.19,-2.68,-4.74,-4.90,-8.79,—,—,—,—,-8.91
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
