,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.98,-0.33,-10.18,-13.43,-11.24,-17.77,—,—,—,—,—
Total Return % (NAV),0.70,3.40,-9.49,-11.84,-10.25,-15.58,—,—,—,—,-15.94
+/- Category (NAV),-0.18,-0.05,-0.29,-0.04,-1.29,2.28,—,—,—,—,—
+/- Index (NAV),1.60,4.40,1.78,3.73,5.60,3.13,—,—,—,—,—
