,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-11.24
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-10.25
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-1.29
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,4.61
Percentile Rank,—,—,—,—,—,—,—,—,—,—,69
# of Funds in Category,—,—,—,—,—,—,—,—,—,369,476
