,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.08,-0.08,-28.91,-44.33,-49.03,-57.05,-16.39,—,—,—,—
Total Return % (NAV),3.85,8.21,-28.41,-42.55,-48.32,-56.40,-16.26,—,—,—,-10.96
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
