,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.64,-1.72,-8.01,-8.70,-4.80,-10.43,-4.35,—,—,—,—
Total Return % (NAV),0.19,0.28,-7.57,-7.42,-3.95,-10.39,-4.28,—,—,—,2.04
+/- Category (NAV),-0.58,-1.20,-0.47,-0.64,0.92,2.50,-3.24,—,—,—,—
+/- Index (NAV),0.19,-0.97,-1.37,-3.71,-4.44,-0.61,-8.65,—,—,—,—
