,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.96,-1.89,-8.28,-8.56,-4.99,-10.72,-4.04,—,—,—,—
Total Return % (NAV),0.18,0.27,-7.61,-7.38,-4.08,-10.44,-3.99,—,—,—,1.71
+/- Category (NAV),-0.58,-1.21,-0.51,-0.60,0.79,2.45,-2.95,—,—,—,—
+/- Index (NAV),0.18,-0.98,-1.41,-3.67,-4.58,-0.66,-8.36,—,—,—,—
