,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.24,0.13,-7.58,-7.52,-4.18,-9.92,-4.03,—,—,—,—
Total Return % (NAV),-0.92,-0.60,-7.49,-8.98,-3.96,-11.17,-3.95,—,—,—,1.74
+/- Category (NAV),-0.65,-3.48,0.02,0.30,-0.53,3.21,0.72,—,—,—,—
+/- Index (NAV),-1.23,0.04,-1.53,-4.51,-4.62,-0.77,-8.38,—,—,—,—
