,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.17,-1.04,-6.15,-4.40,10.02,2.27,7.09,4.02,0.70,—,—
Total Return % (NAV),-0.56,-1.50,-6.08,-3.81,9.85,1.52,7.10,4.09,0.50,—,-0.27
+/- Category (NAV),-1.18,-2.77,-2.16,-3.36,-7.36,-1.27,1.37,-2.11,-2.26,—,—
+/- Index (NAV),-1.23,-0.23,0.00,1.76,3.92,1.68,-1.90,-2.31,-4.29,—,—
