,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.44,-0.19,-12.73,-9.29,-20.68,-15.99,—,—,—,—,—
Total Return % (NAV),0.17,2.91,-13.10,-8.30,-20.47,-16.41,—,—,—,—,-9.14
+/- Category (NAV),-0.60,1.43,-6.00,-1.52,-15.60,-3.52,—,—,—,—,—
+/- Index (NAV),0.17,1.66,-6.90,-4.58,-20.96,-6.63,—,—,—,—,—
