,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-3.11,-1.51,-17.23,-16.00,-3.47,-19.07,-0.15,—,—,—,—
Total Return % (NAV),-0.61,-2.16,-15.30,-14.68,-0.70,-19.69,0.55,—,—,—,-7.84
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
