,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-4.04,-2.59,-7.57,3.44,-8.04,-10.86,-10.15,-10.17,—,—,—
Total Return % (NAV),0.79,1.66,-4.21,7.60,-3.47,-9.99,-8.68,-9.40,—,—,-8.39
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
