,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.74,-0.57,-8.28,-5.10,—,—,—,—,—,—,—
Total Return % (NAV),0.99,2.10,-7.13,-5.18,—,—,—,—,—,—,-13.10
+/- Category (NAV),0.22,0.62,-0.03,1.59,—,—,—,—,—,—,—
+/- Index (NAV),0.99,0.85,-0.93,-1.47,—,—,—,—,—,—,—
