,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.65,-3.41,1.73,-0.39,-26.14,-21.14,-8.48,—,—,—,—
Total Return % (NAV),-0.24,-1.92,2.60,-1.70,-25.91,-18.98,-8.82,—,—,—,3.46
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
