,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.07,0.01,0.91,1.88,2.78,4.30,1.81,2.57,3.60,—,—
Total Return % (NAV),-0.01,-0.04,0.78,1.84,2.74,4.21,1.77,2.56,3.62,—,3.53
+/- Category (NAV),-0.00,-0.00,-0.12,-0.11,-0.22,-0.33,0.03,0.18,0.72,—,—
+/- Index (NAV),-0.30,-0.27,-1.22,-2.13,-2.55,-4.02,-1.02,-1.31,-0.99,—,—
