,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.31,-1.56,-2.63,1.70,23.92,13.32,—,—,—,—,—
Total Return % (NAV),-0.80,1.02,-1.15,3.90,26.76,15.11,—,—,—,—,7.93
+/- Category (NAV),-0.42,0.46,2.26,2.35,13.78,10.05,—,—,—,—,—
+/- Index (NAV),-0.96,2.68,2.18,2.33,13.17,7.48,—,—,—,—,—
