,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.11,0.04,-5.66,-0.09,12.94,-1.80,4.32,3.00,—,—,—
Total Return % (NAV),-1.19,-1.21,-4.62,0.09,15.07,-3.33,4.33,3.01,—,—,2.28
+/- Category (NAV),-0.57,0.05,-1.46,-0.29,1.05,-1.12,-0.61,-2.02,—,—,—
+/- Index (NAV),-0.98,-1.79,-0.08,1.74,5.31,0.44,-0.93,1.28,—,—,—
