,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),2.06,0.76,16.48,12.03,5.03,22.40,—,—,—,—,—
Total Return % (NAV),-0.17,1.12,14.02,12.06,2.57,22.88,—,—,—,—,-5.44
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
