,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.41,-0.08,-1.41,-3.78,3.60,3.04,8.42,-1.79,—,—,—
Total Return % (NAV),-1.17,0.41,-1.13,-4.01,2.77,0.10,7.86,-2.07,—,—,-4.35
+/- Category (NAV),-1.41,-0.33,5.66,0.02,-1.92,10.28,7.38,3.45,—,—,—
+/- Index (NAV),-0.55,4.50,7.83,0.08,-1.63,2.64,1.91,-1.52,—,—,—
