,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,2.50,-3.85,-5.72,-8.32,-14.74,—,—,—,—,—
Total Return % (NAV),-0.41,2.23,-4.92,-6.15,-8.42,-15.33,—,—,—,—,-9.33
+/- Category (NAV),-0.14,-0.66,2.59,3.13,-4.99,-0.94,—,—,—,—,—
+/- Index (NAV),-0.73,2.87,1.04,-1.68,-9.08,-4.93,—,—,—,—,—
