,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.35,-0.49,-7.34,-4.30,-2.52,-9.94,1.88,0.98,3.70,—,—
Total Return % (NAV),0.80,1.13,-6.53,-4.81,-2.29,-10.31,2.01,1.11,3.76,—,2.65
+/- Category (NAV),0.03,-0.35,0.57,1.97,2.58,2.58,3.05,2.08,1.53,—,—
+/- Index (NAV),0.80,-0.12,-0.33,-1.09,-2.78,-0.52,-2.37,-1.31,-1.16,—,—
