,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.18,-0.19,-6.58,-5.35,-4.25,-12.28,—,—,—,—,—
Total Return % (NAV),0.31,-0.52,-5.45,-5.48,-2.92,-12.35,—,—,—,—,-14.60
+/- Category (NAV),0.26,-0.34,1.59,2.49,1.86,1.39,—,—,—,—,—
+/- Index (NAV),-0.01,0.11,0.51,-1.00,-3.58,-1.95,—,—,—,—,—
