,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,-0.44,-6.33,-4.08,-3.77,-11.02,—,—,—,—,—
Total Return % (NAV),0.47,1.15,-5.86,-4.63,-3.34,-11.96,—,—,—,—,-14.83
+/- Category (NAV),-0.29,-0.33,1.24,2.15,1.53,0.93,—,—,—,—,—
+/- Index (NAV),0.47,-0.10,0.34,-0.92,-3.83,-2.17,—,—,—,—,—
