,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-4.25
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-2.92
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,1.86
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-4.91
Percentile Rank,—,—,—,—,—,—,—,—,—,—,34
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,325"
