,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.44,7.73,-31.11,-44.64,-50.04,-57.35,-19.71,—,—,—,—
Total Return % (NAV),0.36,7.48,-29.10,-45.85,-48.68,-59.30,-16.43,—,—,—,-12.19
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
