,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.70,0.47,-2.36,0.83,7.17,-3.54,—,—,—,—,—
Total Return % (NAV),0.66,2.46,-1.12,0.18,7.61,-4.08,—,—,—,—,-5.23
+/- Category (NAV),-0.11,0.98,5.98,6.96,12.48,8.81,—,—,—,—,—
+/- Index (NAV),0.66,1.21,5.07,3.90,7.11,5.71,—,—,—,—,—
