,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,1.31,-1.56,-0.76,7.17,-4.35,—,—,—,—,—
Total Return % (NAV),0.61,-0.05,-1.63,-1.46,7.06,-5.16,—,—,—,—,-5.48
+/- Category (NAV),0.56,0.13,5.41,6.50,11.84,8.58,—,—,—,—,—
+/- Index (NAV),0.29,0.59,4.33,3.01,6.40,5.24,—,—,—,—,—
