,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.57,-0.80,-7.47,-4.55,-3.16,-10.15,1.71,0.84,3.61,—,—
Total Return % (NAV),0.80,1.14,-6.57,-4.89,-2.40,-10.39,1.93,1.00,3.70,—,4.30
+/- Category (NAV),0.03,-0.34,0.53,1.89,2.47,2.50,2.97,1.97,1.47,—,—
+/- Index (NAV),0.80,-0.11,-0.37,-1.18,-2.90,-0.60,-2.44,-1.42,-1.22,—,—
