,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.04,0.07,0.37,0.83,1.64,2.32,—,—,—,—,—
Total Return % (NAV),0.01,0.04,0.34,0.82,1.61,2.33,—,—,—,—,1.94
+/- Category (NAV),0.01,-0.03,-0.70,-1.24,-1.50,-2.38,—,—,—,—,—
+/- Index (NAV),-0.29,-0.55,-1.97,-3.17,-4.00,-6.07,—,—,—,—,—
