,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.01,-1.58,-1.36,1.70,16.24,3.56,10.40,—,—,—,—
Total Return % (NAV),-0.69,0.38,-0.34,3.18,17.23,5.12,10.55,—,—,—,11.02
+/- Category (NAV),-1.12,0.22,3.14,3.67,10.78,11.66,2.42,—,—,—,—
+/- Index (NAV),0.30,1.27,5.23,6.63,16.38,15.08,4.52,—,—,—,—
