,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.10,1.52,—,—,—,—,—,—,—,—,—
Total Return % (NAV),0.15,0.50,—,—,—,—,—,—,—,—,-0.91
+/- Category (NAV),0.20,0.69,—,—,—,—,—,—,—,—,—
+/- Index (NAV),0.47,0.76,—,—,—,—,—,—,—,—,—
