,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.96,-0.67,-4.39,-2.65,3.48,-5.91,9.07,—,—,—,—
Total Return % (NAV),0.97,0.64,-4.76,-1.53,4.72,-5.58,8.70,—,—,—,9.03
+/- Category (NAV),0.54,0.48,-1.27,-1.04,-1.74,0.96,0.57,—,—,—,—
+/- Index (NAV),1.96,1.53,0.81,1.92,3.86,4.38,2.67,—,—,—,—
