,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.65,-0.20,-8.91,-3.95,17.88,-3.76,—,—,—,—,—
Total Return % (NAV),-1.53,-0.17,-9.59,-5.75,15.85,-5.32,—,—,—,—,12.72
+/- Category (NAV),-0.70,-1.53,-5.87,-3.14,0.97,-2.04,—,—,—,—,—
+/- Index (NAV),-0.66,-1.70,-5.41,-5.59,-4.72,-7.03,—,—,—,—,—
