,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-3.11,-4.16,-10.69,-4.31,16.00,-4.86,—,—,—,—,—
Total Return % (NAV),1.95,0.51,-7.83,0.40,18.11,-3.15,—,—,—,—,13.89
+/- Category (NAV),0.89,-1.43,-5.11,0.10,1.96,-1.42,—,—,—,—,—
+/- Index (NAV),2.44,3.73,-1.89,0.84,-0.75,-4.94,—,—,—,—,—
