,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.39,-1.42,-8.63,-5.63,-5.33,-9.92,—,—,—,—,—
Total Return % (NAV),0.54,-0.57,-8.05,-5.70,-4.79,-10.21,—,—,—,—,-2.14
+/- Category (NAV),-0.23,-2.06,-0.95,1.08,0.08,2.68,—,—,—,—,—
+/- Index (NAV),0.54,-1.83,-1.85,-1.98,-5.28,-0.42,—,—,—,—,—
