,Values
NAV,"7,480.72"
Open Price,"7,425.00"
Bid / Ask / Spread,0.00 / 0.00 / 0.00%
Volume / Avg,"6,798.0 / 7,575.7"
Day Range,"7,420.00 – 7,450.00"
Year Range,"7,420.00 – 9,750.00"
SEC Yield ,—
12-Month Yield ,0.72%
Premium ,—
Expense Ratio,0.250%
Total Assets,3.6 Bil
