,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.40,-1.06,-9.42,-13.12,-17.72,-18.43,—,—,—,—,—
Total Return % (NAV),-0.76,-0.18,-8.43,-13.16,-17.22,-18.35,—,—,—,—,-16.08
+/- Category (NAV),-0.81,-1.58,-3.67,-9.02,-24.16,-13.74,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
