,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.52,2.05,-1.69,3.04,34.91,25.40,11.90,15.04,—,—,—
Total Return % (NAV),0.34,2.35,-2.51,5.25,35.01,22.87,12.08,15.17,—,—,8.85
+/- Category (NAV),-0.28,1.08,1.41,5.69,17.79,20.09,6.35,8.96,—,—,—
+/- Index (NAV),-0.34,3.62,3.57,10.81,29.08,23.04,3.08,8.76,—,—,—
