,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.84,-1.07,-14.70,-9.51,-7.55,-22.81,—,—,—,—,—
Total Return % (NAV),2.29,1.77,-13.04,-10.20,-6.53,-23.57,—,—,—,—,-1.45
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
