,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.00,-0.92,-14.48,-12.01,-8.09,-24.16,—,—,—,—,—
Total Return % (NAV),0.20,-1.24,-12.77,-12.15,-6.24,-24.60,—,—,—,—,-1.34
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
