,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.78,1.51,-5.23,-3.67,—,—,—,—,—,—,—
Total Return % (NAV),0.58,0.37,-4.71,-4.25,—,—,—,—,—,—,-9.96
+/- Category (NAV),0.53,0.55,2.33,3.71,—,—,—,—,—,—,—
+/- Index (NAV),0.26,1.01,1.25,0.22,—,—,—,—,—,—,—
