,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.13,0.13,1.41,2.88,4.10,6.56,—,—,—,—,—
Total Return % (NAV),-0.02,-0.11,1.25,2.75,3.98,6.37,—,—,—,—,3.58
+/- Category (NAV),-0.01,-0.07,0.35,0.81,1.02,1.82,—,—,—,—,—
+/- Index (NAV),-0.30,-0.33,-0.75,-1.21,-1.31,-1.87,—,—,—,—,—
