,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.55,2.26,-0.25,5.94,28.24,16.19,—,—,—,—,—
Total Return % (NAV),0.36,0.28,-0.51,6.98,28.48,15.58,—,—,—,—,8.64
+/- Category (NAV),0.09,0.25,2.28,4.93,14.78,11.49,—,—,—,—,—
+/- Index (NAV),0.69,-1.19,1.63,4.13,13.53,7.27,—,—,—,—,—
