,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.18,0.00,-10.97,-2.37,23.56,-7.29,3.91,—,—,—,—
Total Return % (NAV),-2.28,-2.64,-9.49,-1.51,27.42,-11.24,4.16,—,—,—,-6.20
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
