,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.40,1.87,2.68,2.80,8.19,-1.41,11.10,—,—,—,—
Total Return % (NAV),0.79,1.49,3.93,4.43,11.82,-0.25,12.04,—,—,—,10.87
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
