,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.17,0.38,-8.01,—,—,—,—,—,—,—,—
Total Return % (NAV),0.23,-0.26,-6.90,—,—,—,—,—,—,—,-8.41
+/- Category (NAV),0.18,-0.08,0.14,—,—,—,—,—,—,—,—
+/- Index (NAV),-0.08,0.38,-0.94,—,—,—,—,—,—,—,—
