,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.27,-0.59,-7.89,—,—,—,—,—,—,—,—
Total Return % (NAV),0.65,1.49,-7.09,—,—,—,—,—,—,—,-8.60
+/- Category (NAV),-0.12,0.00,0.01,—,—,—,—,—,—,—,—
+/- Index (NAV),0.65,0.23,-0.89,—,—,—,—,—,—,—,—
