,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.90,-2.78,-5.73,-2.88,7.65,-4.95,3.13,0.16,—,—,—
Total Return % (NAV),-0.50,0.61,-4.79,-1.03,9.48,-4.26,3.70,0.42,—,—,0.15
+/- Category (NAV),-1.03,-0.49,-2.50,-3.15,-4.91,-5.32,-2.89,-3.21,—,—,—
+/- Index (NAV),-0.31,3.47,1.31,0.33,-0.99,-3.52,-3.83,-4.91,—,—,—
