,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.65,-3.24,-9.81,-19.80,-11.49,-20.16,—,—,—,—,—
Total Return % (NAV),0.65,4.01,-9.70,-17.60,-10.43,-19.60,—,—,—,—,-20.65
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
