,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.02,6.66,-8.70,-20.28,-10.01,-18.32,—,—,—,—,—
Total Return % (NAV),0.79,6.18,-8.15,-17.63,-8.90,-20.13,—,—,—,—,-19.46
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
