,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.86,-4.43,-12.03,-12.50,-13.49,-17.92,3.17,-2.70,-0.54,—,—
Total Return % (NAV),-1.75,-4.25,-11.91,-12.38,-13.22,-17.72,3.28,-2.67,-0.30,—,-0.82
+/- Category (NAV),-0.96,-2.46,-5.19,-7.72,-17.28,-14.10,-1.65,-4.93,-3.02,—,—
+/- Index (NAV),-0.51,-3.92,-5.14,-9.46,-22.54,-14.13,-6.44,-7.23,-6.76,—,—
