,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.43,0.83,10.35,6.82,-1.75,1.90,—,—,—,—,7.74
Total Return % (NAV),-0.12,1.32,10.92,7.16,-1.02,4.70,—,—,—,—,9.24
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
