,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.20,6.10,-9.35,-7.43,1.64,-16.58,—,—,—,—,—
Total Return % (NAV),-0.37,3.91,-9.10,-10.38,2.17,-19.31,—,—,—,—,-1.09
+/- Category (NAV),-0.43,2.01,0.57,3.15,11.59,0.22,—,—,—,—,—
+/- Index (NAV),-0.31,3.01,1.39,5.50,17.22,0.51,—,—,—,—,—
