,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.96,0.69,-3.57,4.49,9.22,16.61,—,—,—,—,—
Total Return % (NAV),0.22,-1.42,-2.19,6.88,11.62,14.44,—,—,—,—,1.73
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
