,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.13,0.82,-4.93,-6.63,19.86,-7.00,—,—,—,—,—
Total Return % (NAV),-0.70,-1.98,-3.76,-4.99,20.98,-6.58,—,—,—,—,2.77
+/- Category (NAV),-0.51,-1.52,-0.84,-2.85,5.14,-3.25,—,—,—,—,—
+/- Index (NAV),0.17,-3.50,0.42,-4.83,0.41,-8.29,—,—,—,—,—
