,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.56,-3.75,-6.72,-7.23,17.24,-6.38,—,—,—,—,—
Total Return % (NAV),-0.48,-0.01,-4.51,-3.86,20.04,-4.87,—,—,—,—,2.36
+/- Category (NAV),-1.54,-1.94,-1.79,-4.17,3.89,-3.14,—,—,—,—,—
+/- Index (NAV),0.01,3.21,1.43,-3.42,1.19,-6.66,—,—,—,—,—
