,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.06,-0.41,-7.14,-5.31,-2.06,-10.22,2.40,1.03,—,—,1.20
Total Return % (NAV),0.24,-0.81,-6.12,-5.47,-1.01,-10.41,2.76,1.48,—,—,1.36
+/- Category (NAV),0.19,-0.63,0.92,2.49,3.77,3.33,3.81,2.21,—,—,—
+/- Index (NAV),-0.07,-0.17,-0.16,-1.00,-1.67,-0.01,-1.67,-1.13,—,—,—
