,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.33,-0.36,-7.15,-3.78,-1.58,-9.21,2.51,1.14,—,—,1.26
Total Return % (NAV),0.82,1.00,-6.36,-4.54,-1.27,-9.86,2.67,1.25,—,—,1.32
+/- Category (NAV),0.05,-0.48,0.74,2.24,3.60,3.03,3.71,2.22,—,—,—
+/- Index (NAV),0.82,-0.25,-0.17,-0.83,-1.77,-0.08,-1.70,-1.17,—,—,—
