,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.21,2.15,-0.75,6.12,—,—,—,—,—,—,—
Total Return % (NAV),0.14,-1.39,-1.30,6.51,—,—,—,—,—,—,18.49
+/- Category (NAV),0.19,-1.20,-0.48,1.12,—,—,—,—,—,—,—
+/- Index (NAV),0.46,-1.13,4.40,6.38,—,—,—,—,—,—,—
