,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.99,-1.26,-7.25,-6.58,-18.08,-16.45,—,—,—,—,—
Total Return % (NAV),-0.88,-0.18,-6.34,-7.36,-17.33,-16.40,—,—,—,—,-3.53
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
