,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,0.92,-5.95,-5.26,-1.79,-11.50,—,—,—,—,—
Total Return % (NAV),0.90,0.99,-6.57,-5.28,-2.07,-11.00,—,—,—,—,-12.76
+/- Category (NAV),0.13,-0.49,0.53,1.50,2.80,1.88,—,—,—,—,—
+/- Index (NAV),0.90,-0.26,-0.37,-1.56,-2.57,-1.22,—,—,—,—,—
