,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,-4.29,-6.76,-6.24,-2.69,-12.31,—,—,—,—,—
Total Return % (NAV),0.19,-0.99,-6.45,-6.35,-1.94,-11.67,—,—,—,—,-12.73
+/- Category (NAV),0.14,-0.81,0.59,1.61,2.83,2.06,—,—,—,—,—
+/- Index (NAV),-0.12,-0.35,-0.49,-1.88,-2.60,-1.28,—,—,—,—,—
